bioguideID,billID,vote
Y000063,hr749-114,Nay
Y000066,hr749-114,Nay
A000369,hr749-114,Not Voting
B000213,hr749-114,Not Voting
B001273,hr749-114,Not Voting
B001243,hr749-114,Not Voting
C001087,hr749-114,Not Voting
F000458,hr749-114,Not Voting
G000558,hr749-114,Not Voting
H000636,hr749-114,Not Voting
L000564,hr749-114,Not Voting
L000576,hr749-114,Not Voting
R000582,hr749-114,Not Voting
R000515,hr749-114,Not Voting
S000510,hr749-114,Not Voting
S001175,hr749-114,Not Voting
Y000065,hr749-114,Not Voting
A000374,hr749-114,Yea
A000370,hr749-114,Yea
A000055,hr749-114,Yea
A000371,hr749-114,Yea
A000373,hr749-114,Yea
B001291,hr749-114,Yea
B001269,hr749-114,Yea
B001270,hr749-114,Yea
B001281,hr749-114,Yea
B000287,hr749-114,Yea
B001287,hr749-114,Yea
B001292,hr749-114,Yea
B000490,hr749-114,Yea
B001293,hr749-114,Yea
B001250,hr749-114,Yea
B000574,hr749-114,Yea
B001278,hr749-114,Yea
B001295,hr749-114,Yea
B001255,hr749-114,Yea
B001296,hr749-114,Yea
B001227,hr749-114,Yea
B000755,hr749-114,Yea
B001284,hr749-114,Yea
B000911,hr749-114,Yea
B001285,hr749-114,Yea
B001260,hr749-114,Yea
B001275,hr749-114,Yea
B001286,hr749-114,Yea
B001251,hr749-114,Yea
C000059,hr749-114,Yea
C001036,hr749-114,Yea
C001037,hr749-114,Yea
C001097,hr749-114,Yea
C001083,hr749-114,Yea
C001072,hr749-114,Yea
C001090,hr749-114,Yea
C001066,hr749-114,Yea
C001091,hr749-114,Yea
C001076,hr749-114,Yea
C001080,hr749-114,Yea
C001084,hr749-114,Yea
C001101,hr749-114,Yea
C001067,hr749-114,Yea
C001049,hr749-114,Yea
C001061,hr749-114,Yea
C000537,hr749-114,Yea
C001077,hr749-114,Yea
C001068,hr749-114,Yea
C001053,hr749-114,Yea
C001092,hr749-114,Yea
C001105,hr749-114,Yea
C001078,hr749-114,Yea
C000714,hr749-114,Yea
C001094,hr749-114,Yea
C000754,hr749-114,Yea
C001059,hr749-114,Yea
C001106,hr749-114,Yea
C001069,hr749-114,Yea
C001096,hr749-114,Yea
C001045,hr749-114,Yea
C001038,hr749-114,Yea
C001063,hr749-114,Yea
C000984,hr749-114,Yea
C001107,hr749-114,Yea
D000598,hr749-114,Yea
D000096,hr749-114,Yea
D000619,hr749-114,Yea
D000191,hr749-114,Yea
D000197,hr749-114,Yea
D000620,hr749-114,Yea
D000216,hr749-114,Yea
D000617,hr749-114,Yea
D000612,hr749-114,Yea
D000604,hr749-114,Yea
D000623,hr749-114,Yea
D000610,hr749-114,Yea
D000600,hr749-114,Yea
D000624,hr749-114,Yea
D000399,hr749-114,Yea
D000613,hr749-114,Yea
D000482,hr749-114,Yea
D000622,hr749-114,Yea
D000533,hr749-114,Yea
E000290,hr749-114,Yea
E000288,hr749-114,Yea
E000291,hr749-114,Yea
E000294,hr749-114,Yea
E000179,hr749-114,Yea
E000215,hr749-114,Yea
E000293,hr749-114,Yea
F000460,hr749-114,Yea
F000030,hr749-114,Yea
F000043,hr749-114,Yea
F000451,hr749-114,Yea
F000445,hr749-114,Yea
F000449,hr749-114,Yea
F000454,hr749-114,Yea
F000462,hr749-114,Yea
F000372,hr749-114,Yea
F000455,hr749-114,Yea
G000571,hr749-114,Yea
G000574,hr749-114,Yea
G000559,hr749-114,Yea
G000548,hr749-114,Yea
G000563,hr749-114,Yea
G000564,hr749-114,Yea
G000289,hr749-114,Yea
G000575,hr749-114,Yea
G000577,hr749-114,Yea
G000546,hr749-114,Yea
G000556,hr749-114,Yea
G000553,hr749-114,Yea
G000410,hr749-114,Yea
G000568,hr749-114,Yea
G000551,hr749-114,Yea
G000570,hr749-114,Yea
G000535,hr749-114,Yea
H001063,hr749-114,Yea
H001051,hr749-114,Yea
H001070,hr749-114,Yea
H001045,hr749-114,Yea
H000324,hr749-114,Yea
H001064,hr749-114,Yea
H001038,hr749-114,Yea
H001072,hr749-114,Yea
H001047,hr749-114,Yea
H001034,hr749-114,Yea
H000874,hr749-114,Yea
H001068,hr749-114,Yea
H001060,hr749-114,Yea
I000057,hr749-114,Yea
I000056,hr749-114,Yea
J000032,hr749-114,Yea
J000294,hr749-114,Yea
J000297,hr749-114,Yea
J000288,hr749-114,Yea
J000292,hr749-114,Yea
J000126,hr749-114,Yea
J000296,hr749-114,Yea
J000295,hr749-114,Yea
K000009,hr749-114,Yea
K000386,hr749-114,Yea
K000375,hr749-114,Yea
K000385,hr749-114,Yea
K000376,hr749-114,Yea
K000379,hr749-114,Yea
K000380,hr749-114,Yea
K000381,hr749-114,Yea
K000188,hr749-114,Yea
K000210,hr749-114,Yea
K000378,hr749-114,Yea
K000368,hr749-114,Yea
K000363,hr749-114,Yea
K000382,hr749-114,Yea
L000578,hr749-114,Yea
L000567,hr749-114,Yea
L000559,hr749-114,Yea
L000560,hr749-114,Yea
L000557,hr749-114,Yea
L000581,hr749-114,Yea
L000551,hr749-114,Yea
L000263,hr749-114,Yea
L000287,hr749-114,Yea
L000582,hr749-114,Yea
L000563,hr749-114,Yea
L000554,hr749-114,Yea
L000565,hr749-114,Yea
L000397,hr749-114,Yea
L000579,hr749-114,Yea
L000480,hr749-114,Yea
L000491,hr749-114,Yea
L000569,hr749-114,Yea
L000580,hr749-114,Yea
L000570,hr749-114,Yea
L000571,hr749-114,Yea
L000562,hr749-114,Yea
M001193,hr749-114,Yea
M000087,hr749-114,Yea
M001185,hr749-114,Yea
M001179,hr749-114,Yea
M001163,hr749-114,Yea
M001165,hr749-114,Yea
M001177,hr749-114,Yea
M001143,hr749-114,Yea
M000404,hr749-114,Yea
M000312,hr749-114,Yea
M001180,hr749-114,Yea
M001159,hr749-114,Yea
M001166,hr749-114,Yea
M001187,hr749-114,Yea
M001181,hr749-114,Yea
M001137,hr749-114,Yea
M001188,hr749-114,Yea
M000689,hr749-114,Yea
M001150,hr749-114,Yea
M001194,hr749-114,Yea
M001160,hr749-114,Yea
M001196,hr749-114,Yea
M001190,hr749-114,Yea
M001191,hr749-114,Yea
M001151,hr749-114,Yea
N000002,hr749-114,Yea
N000179,hr749-114,Yea
N000015,hr749-114,Yea
N000189,hr749-114,Yea
N000127,hr749-114,Yea
N000188,hr749-114,Yea
N000181,hr749-114,Yea
O000170,hr749-114,Yea
P000034,hr749-114,Yea
P000096,hr749-114,Yea
P000594,hr749-114,Yea
P000604,hr749-114,Yea
P000588,hr749-114,Yea
P000197,hr749-114,Yea
P000593,hr749-114,Yea
P000605,hr749-114,Yea
P000608,hr749-114,Yea
P000258,hr749-114,Yea
P000597,hr749-114,Yea
P000606,hr749-114,Yea
P000373,hr749-114,Yea
P000607,hr749-114,Yea
P000611,hr749-114,Yea
P000598,hr749-114,Yea
P000523,hr749-114,Yea
Q000023,hr749-114,Yea
R000053,hr749-114,Yea
R000585,hr749-114,Yea
R000578,hr749-114,Yea
R000586,hr749-114,Yea
R000587,hr749-114,Yea
R000602,hr749-114,Yea
R000588,hr749-114,Yea
R000589,hr749-114,Yea
R000591,hr749-114,Yea
R000395,hr749-114,Yea
R000435,hr749-114,Yea
R000580,hr749-114,Yea
R000593,hr749-114,Yea
R000603,hr749-114,Yea
R000486,hr749-114,Yea
R000599,hr749-114,Yea
R000576,hr749-114,Yea
R000604,hr749-114,Yea
R000577,hr749-114,Yea
R000570,hr749-114,Yea
S001156,hr749-114,Yea
S000030,hr749-114,Yea
S001168,hr749-114,Yea
S001176,hr749-114,Yea
S001145,hr749-114,Yea
S001150,hr749-114,Yea
S001179,hr749-114,Yea
S001180,hr749-114,Yea
S000185,hr749-114,Yea
S001157,hr749-114,Yea
S000248,hr749-114,Yea
S001185,hr749-114,Yea
S000344,hr749-114,Yea
S000364,hr749-114,Yea
S001154,hr749-114,Yea
S001148,hr749-114,Yea
S001191,hr749-114,Yea
S001165,hr749-114,Yea
S000480,hr749-114,Yea
S000522,hr749-114,Yea
S000583,hr749-114,Yea
S001196,hr749-114,Yea
S001187,hr749-114,Yea
S001193,hr749-114,Yea
T000473,hr749-114,Yea
T000472,hr749-114,Yea
T000460,hr749-114,Yea
T000193,hr749-114,Yea
T000467,hr749-114,Yea
T000238,hr749-114,Yea
T000462,hr749-114,Yea
T000470,hr749-114,Yea
T000468,hr749-114,Yea
T000469,hr749-114,Yea
T000474,hr749-114,Yea
T000475,hr749-114,Yea
T000465,hr749-114,Yea
T000463,hr749-114,Yea
U000031,hr749-114,Yea
V000129,hr749-114,Yea
V000128,hr749-114,Yea
V000130,hr749-114,Yea
V000131,hr749-114,Yea
V000132,hr749-114,Yea
V000081,hr749-114,Yea
V000108,hr749-114,Yea
W000812,hr749-114,Yea
W000798,hr749-114,Yea
W000791,hr749-114,Yea
W000819,hr749-114,Yea
W000820,hr749-114,Yea
W000799,hr749-114,Yea
W000797,hr749-114,Yea
W000187,hr749-114,Yea
W000822,hr749-114,Yea
W000806,hr749-114,Yea
W000800,hr749-114,Yea
W000821,hr749-114,Yea
W000413,hr749-114,Yea
W000816,hr749-114,Yea
W000808,hr749-114,Yea
W000804,hr749-114,Yea
W000809,hr749-114,Yea
W000810,hr749-114,Yea
Y000062,hr749-114,Yea
Y000033,hr749-114,Yea
Y000064,hr749-114,Yea
Z000017,hr749-114,Yea
Z000018,hr749-114,Yea
A000374,hres138-114,Aye
A000055,hres138-114,Aye
A000372,hres138-114,Aye
A000367,hres138-114,Aye
A000369,hres138-114,Aye
A000373,hres138-114,Aye
B001291,hres138-114,Aye
B001269,hres138-114,Aye
B001282,hres138-114,Aye
B000213,hres138-114,Aye
B001271,hres138-114,Aye
B001257,hres138-114,Aye
B000490,hres138-114,Aye
B001293,hres138-114,Aye
B001250,hres138-114,Aye
B001273,hres138-114,Aye
B001243,hres138-114,Aye
B001294,hres138-114,Aye
B001295,hres138-114,Aye
B001255,hres138-114,Aye
B000755,hres138-114,Aye
B001290,hres138-114,Aye
B001283,hres138-114,Aye
B001274,hres138-114,Aye
B001284,hres138-114,Aye
B001260,hres138-114,Aye
B001297,hres138-114,Aye
B001275,hres138-114,Aye
B001248,hres138-114,Aye
B001289,hres138-114,Aye
C000059,hres138-114,Aye
C001103,hres138-114,Aye
C001051,hres138-114,Aye
C000266,hres138-114,Aye
C001076,hres138-114,Aye
C001102,hres138-114,Aye
C001053,hres138-114,Aye
C001093,hres138-114,Aye
C001092,hres138-114,Aye
C001105,hres138-114,Aye
C001062,hres138-114,Aye
C001094,hres138-114,Aye
C001106,hres138-114,Aye
C001096,hres138-114,Aye
C001087,hres138-114,Aye
C001045,hres138-114,Aye
C001048,hres138-114,Aye
C001107,hres138-114,Aye
D000619,hres138-114,Aye
D000612,hres138-114,Aye
D000604,hres138-114,Aye
D000621,hres138-114,Aye
D000616,hres138-114,Aye
D000600,hres138-114,Aye
D000613,hres138-114,Aye
D000614,hres138-114,Aye
D000615,hres138-114,Aye
D000533,hres138-114,Aye
E000291,hres138-114,Aye
E000294,hres138-114,Aye
F000460,hres138-114,Aye
F000458,hres138-114,Aye
F000451,hres138-114,Aye
F000459,hres138-114,Aye
F000456,hres138-114,Aye
F000461,hres138-114,Aye
F000445,hres138-114,Aye
F000449,hres138-114,Aye
F000450,hres138-114,Aye
F000448,hres138-114,Aye
F000372,hres138-114,Aye
G000548,hres138-114,Aye
G000563,hres138-114,Aye
G000564,hres138-114,Aye
G000552,hres138-114,Aye
G000289,hres138-114,Aye
G000565,hres138-114,Aye
G000566,hres138-114,Aye
G000377,hres138-114,Aye
G000560,hres138-114,Aye
G000577,hres138-114,Aye
G000568,hres138-114,Aye
G000576,hres138-114,Aye
G000570,hres138-114,Aye
G000558,hres138-114,Aye
H001051,hres138-114,Aye
H001070,hres138-114,Aye
H001045,hres138-114,Aye
H001052,hres138-114,Aye
H001053,hres138-114,Aye
H001055,hres138-114,Aye
H001036,hres138-114,Aye
H001056,hres138-114,Aye
H001071,hres138-114,Aye
H001072,hres138-114,Aye
H001065,hres138-114,Aye
H001057,hres138-114,Aye
H001058,hres138-114,Aye
H001059,hres138-114,Aye
H001048,hres138-114,Aye
H001073,hres138-114,Aye
H001060,hres138-114,Aye
I000056,hres138-114,Aye
J000290,hres138-114,Aye
J000297,hres138-114,Aye
J000292,hres138-114,Aye
J000174,hres138-114,Aye
J000296,hres138-114,Aye
J000255,hres138-114,Aye
J000289,hres138-114,Aye
J000295,hres138-114,Aye
K000386,hres138-114,Aye
K000376,hres138-114,Aye
K000362,hres138-114,Aye
K000210,hres138-114,Aye
K000378,hres138-114,Aye
K000363,hres138-114,Aye
K000387,hres138-114,Aye
L000573,hres138-114,Aye
L000578,hres138-114,Aye
L000564,hres138-114,Aye
L000567,hres138-114,Aye
L000566,hres138-114,Aye
L000554,hres138-114,Aye
L000576,hres138-114,Aye
L000583,hres138-114,Aye
L000584,hres138-114,Aye
L000491,hres138-114,Aye
L000569,hres138-114,Aye
M001193,hres138-114,Aye
M001158,hres138-114,Aye
M001179,hres138-114,Aye
M001184,hres138-114,Aye
M001165,hres138-114,Aye
M001157,hres138-114,Aye
M001177,hres138-114,Aye
M001156,hres138-114,Aye
M001159,hres138-114,Aye
M001197,hres138-114,Aye
M001187,hres138-114,Aye
M001181,hres138-114,Aye
M001189,hres138-114,Aye
M000689,hres138-114,Aye
M001144,hres138-114,Aye
M001150,hres138-114,Aye
M001194,hres138-114,Aye
M001195,hres138-114,Aye
M001190,hres138-114,Aye
M001182,hres138-114,Aye
M001151,hres138-114,Aye
N000182,hres138-114,Aye
N000189,hres138-114,Aye
N000184,hres138-114,Aye
N000185,hres138-114,Aye
N000181,hres138-114,Aye
O000168,hres138-114,Aye
P000601,hres138-114,Aye
P000609,hres138-114,Aye
P000594,hres138-114,Aye
P000588,hres138-114,Aye
P000605,hres138-114,Aye
P000258,hres138-114,Aye
P000606,hres138-114,Aye
P000373,hres138-114,Aye
P000592,hres138-114,Aye
P000611,hres138-114,Aye
P000602,hres138-114,Aye
P000599,hres138-114,Aye
P000591,hres138-114,Aye
R000601,hres138-114,Aye
R000585,hres138-114,Aye
R000578,hres138-114,Aye
R000586,hres138-114,Aye
R000597,hres138-114,Aye
R000589,hres138-114,Aye
R000591,hres138-114,Aye
R000582,hres138-114,Aye
R000575,hres138-114,Aye
R000395,hres138-114,Aye
R000409,hres138-114,Aye
R000592,hres138-114,Aye
R000583,hres138-114,Aye
R000435,hres138-114,Aye
R000593,hres138-114,Aye
R000598,hres138-114,Aye
R000603,hres138-114,Aye
R000487,hres138-114,Aye
R000604,hres138-114,Aye
R000570,hres138-114,Aye
S000018,hres138-114,Aye
S001176,hres138-114,Aye
S001183,hres138-114,Aye
S000244,hres138-114,Aye
S000250,hres138-114,Aye
S000364,hres138-114,Aye
S001154,hres138-114,Aye
S001148,hres138-114,Aye
S001195,hres138-114,Aye
S001172,hres138-114,Aye
S000522,hres138-114,Aye
S000583,hres138-114,Aye
S001196,hres138-114,Aye
S001192,hres138-114,Aye
S001187,hres138-114,Aye
S001188,hres138-114,Aye
T000467,hres138-114,Aye
T000238,hres138-114,Aye
T000462,hres138-114,Aye
T000470,hres138-114,Aye
T000475,hres138-114,Aye
T000463,hres138-114,Aye
U000031,hres138-114,Aye
V000129,hres138-114,Aye
W000812,hres138-114,Aye
W000798,hres138-114,Aye
W000791,hres138-114,Aye
W000819,hres138-114,Aye
W000813,hres138-114,Aye
W000820,hres138-114,Aye
W000814,hres138-114,Aye
W000806,hres138-114,Aye
W000815,hres138-114,Aye
W000821,hres138-114,Aye
W000796,hres138-114,Aye
W000413,hres138-114,Aye
W000816,hres138-114,Aye
W000795,hres138-114,Aye
W000804,hres138-114,Aye
W000809,hres138-114,Aye
W000810,hres138-114,Aye
Y000063,hres138-114,Aye
Y000065,hres138-114,Aye
Y000066,hres138-114,Aye
Y000064,hres138-114,Aye
Z000017,hres138-114,Aye
Z000018,hres138-114,Aye
A000370,hres138-114,No
A000371,hres138-114,No
B001270,hres138-114,No
B001281,hres138-114,No
B000287,hres138-114,No
B001287,hres138-114,No
B001292,hres138-114,No
B000574,hres138-114,No
B001278,hres138-114,No
B001296,hres138-114,No
B001227,hres138-114,No
B000911,hres138-114,No
B001285,hres138-114,No
B001286,hres138-114,No
B001251,hres138-114,No
C001036,hres138-114,No
C001037,hres138-114,No
C001097,hres138-114,No
C001083,hres138-114,No
C001072,hres138-114,No
C001090,hres138-114,No
C001066,hres138-114,No
C001091,hres138-114,No
C001080,hres138-114,No
C001084,hres138-114,No
C001101,hres138-114,No
C001067,hres138-114,No
C001049,hres138-114,No
C001061,hres138-114,No
C000537,hres138-114,No
C001068,hres138-114,No
C001078,hres138-114,No
C000754,hres138-114,No
C001059,hres138-114,No
C001069,hres138-114,No
C001038,hres138-114,No
C001063,hres138-114,No
C000984,hres138-114,No
D000598,hres138-114,No
D000096,hres138-114,No
D000191,hres138-114,No
D000197,hres138-114,No
D000620,hres138-114,No
D000216,hres138-114,No
D000617,hres138-114,No
D000623,hres138-114,No
D000610,hres138-114,No
D000624,hres138-114,No
D000399,hres138-114,No
D000482,hres138-114,No
D000622,hres138-114,No
E000290,hres138-114,No
E000288,hres138-114,No
E000179,hres138-114,No
E000215,hres138-114,No
E000293,hres138-114,No
F000030,hres138-114,No
F000043,hres138-114,No
F000454,hres138-114,No
F000462,hres138-114,No
F000455,hres138-114,No
G000571,hres138-114,No
G000574,hres138-114,No
G000559,hres138-114,No
G000575,hres138-114,No
G000556,hres138-114,No
G000553,hres138-114,No
G000410,hres138-114,No
G000551,hres138-114,No
G000535,hres138-114,No
H001063,hres138-114,No
H000324,hres138-114,No
H001064,hres138-114,No
H001038,hres138-114,No
H001047,hres138-114,No
H001034,hres138-114,No
H000874,hres138-114,No
H001068,hres138-114,No
I000057,hres138-114,No
J000032,hres138-114,No
J000294,hres138-114,No
J000288,hres138-114,No
J000126,hres138-114,No
K000009,hres138-114,No
K000375,hres138-114,No
K000385,hres138-114,No
K000379,hres138-114,No
K000380,hres138-114,No
K000381,hres138-114,No
K000188,hres138-114,No
K000368,hres138-114,No
K000382,hres138-114,No
L000559,hres138-114,No
L000560,hres138-114,No
L000557,hres138-114,No
L000581,hres138-114,No
L000551,hres138-114,No
L000263,hres138-114,No
L000287,hres138-114,No
L000582,hres138-114,No
L000563,hres138-114,No
L000565,hres138-114,No
L000397,hres138-114,No
L000579,hres138-114,No
L000480,hres138-114,No
L000580,hres138-114,No
L000570,hres138-114,No
L000562,hres138-114,No
M000087,hres138-114,No
M001185,hres138-114,No
M001163,hres138-114,No
M001143,hres138-114,No
M000404,hres138-114,No
M000312,hres138-114,No
M001166,hres138-114,No
M001137,hres138-114,No
M001188,hres138-114,No
M001160,hres138-114,No
M001196,hres138-114,No
M001191,hres138-114,No
N000002,hres138-114,No
N000179,hres138-114,No
N000015,hres138-114,No
N000127,hres138-114,No
N000188,hres138-114,No
O000170,hres138-114,No
P000034,hres138-114,No
P000096,hres138-114,No
P000197,hres138-114,No
P000593,hres138-114,No
P000608,hres138-114,No
P000597,hres138-114,No
P000607,hres138-114,No
P000598,hres138-114,No
P000523,hres138-114,No
Q000023,hres138-114,No
R000053,hres138-114,No
R000602,hres138-114,No
R000588,hres138-114,No
R000486,hres138-114,No
R000599,hres138-114,No
R000576,hres138-114,No
R000577,hres138-114,No
S001156,hres138-114,No
S000030,hres138-114,No
S001168,hres138-114,No
S001145,hres138-114,No
S001150,hres138-114,No
S001180,hres138-114,No
S000185,hres138-114,No
S001157,hres138-114,No
S000248,hres138-114,No
S001185,hres138-114,No
S000344,hres138-114,No
S001191,hres138-114,No
S001165,hres138-114,No
S000480,hres138-114,No
S001175,hres138-114,No
S001193,hres138-114,No
T000473,hres138-114,No
T000472,hres138-114,No
T000460,hres138-114,No
T000193,hres138-114,No
T000468,hres138-114,No
T000469,hres138-114,No
T000474,hres138-114,No
T000465,hres138-114,No
V000128,hres138-114,No
V000130,hres138-114,No
V000131,hres138-114,No
V000132,hres138-114,No
V000081,hres138-114,No
V000108,hres138-114,No
W000799,hres138-114,No
W000797,hres138-114,No
W000187,hres138-114,No
W000822,hres138-114,No
W000800,hres138-114,No
W000808,hres138-114,No
Y000062,hres138-114,No
C001077,hres138-114,Not Voting
C000714,hres138-114,Not Voting
G000546,hres138-114,Not Voting
H000636,hres138-114,Not Voting
H001067,hres138-114,Not Voting
L000571,hres138-114,Not Voting
M001180,hres138-114,Not Voting
P000604,hres138-114,Not Voting
R000587,hres138-114,Not Voting
R000580,hres138-114,Not Voting
R000515,hres138-114,Not Voting
S000051,hres138-114,Not Voting
S001179,hres138-114,Not Voting
S001189,hres138-114,Not Voting
S000510,hres138-114,Not Voting
Y000033,hres138-114,Not Voting
A000374,hres19-114,Aye
A000055,hres19-114,Aye
A000372,hres19-114,Aye
A000367,hres19-114,Aye
A000369,hres19-114,Aye
B001291,hres19-114,Aye
B001269,hres19-114,Aye
B001282,hres19-114,Aye
B000213,hres19-114,Aye
B001271,hres19-114,Aye
B001257,hres19-114,Aye
B001293,hres19-114,Aye
B001250,hres19-114,Aye
B001273,hres19-114,Aye
B001243,hres19-114,Aye
B001294,hres19-114,Aye
B001295,hres19-114,Aye
B001255,hres19-114,Aye
B000755,hres19-114,Aye
B001290,hres19-114,Aye
B001283,hres19-114,Aye
B001274,hres19-114,Aye
B001284,hres19-114,Aye
B001260,hres19-114,Aye
B001297,hres19-114,Aye
B001275,hres19-114,Aye
B001248,hres19-114,Aye
B001289,hres19-114,Aye
C000059,hres19-114,Aye
C001103,hres19-114,Aye
C000266,hres19-114,Aye
C001076,hres19-114,Aye
C001102,hres19-114,Aye
C001077,hres19-114,Aye
C001053,hres19-114,Aye
C001093,hres19-114,Aye
C001092,hres19-114,Aye
C001105,hres19-114,Aye
C001062,hres19-114,Aye
C001094,hres19-114,Aye
C001059,hres19-114,Aye
C001106,hres19-114,Aye
C001096,hres19-114,Aye
C001087,hres19-114,Aye
C001045,hres19-114,Aye
C001048,hres19-114,Aye
C001107,hres19-114,Aye
D000619,hres19-114,Aye
D000612,hres19-114,Aye
D000604,hres19-114,Aye
D000621,hres19-114,Aye
D000616,hres19-114,Aye
D000600,hres19-114,Aye
D000613,hres19-114,Aye
D000614,hres19-114,Aye
D000615,hres19-114,Aye
D000533,hres19-114,Aye
E000291,hres19-114,Aye
E000294,hres19-114,Aye
F000460,hres19-114,Aye
F000458,hres19-114,Aye
F000451,hres19-114,Aye
F000459,hres19-114,Aye
F000456,hres19-114,Aye
F000461,hres19-114,Aye
F000445,hres19-114,Aye
F000449,hres19-114,Aye
F000450,hres19-114,Aye
F000448,hres19-114,Aye
F000372,hres19-114,Aye
G000548,hres19-114,Aye
G000563,hres19-114,Aye
G000564,hres19-114,Aye
G000552,hres19-114,Aye
G000289,hres19-114,Aye
G000566,hres19-114,Aye
G000377,hres19-114,Aye
G000560,hres19-114,Aye
G000577,hres19-114,Aye
G000546,hres19-114,Aye
G000568,hres19-114,Aye
G000576,hres19-114,Aye
G000570,hres19-114,Aye
G000558,hres19-114,Aye
H001051,hres19-114,Aye
H001070,hres19-114,Aye
H001045,hres19-114,Aye
H001052,hres19-114,Aye
H001053,hres19-114,Aye
H001055,hres19-114,Aye
H001036,hres19-114,Aye
H001056,hres19-114,Aye
H001071,hres19-114,Aye
H001072,hres19-114,Aye
H001065,hres19-114,Aye
H001067,hres19-114,Aye
H001057,hres19-114,Aye
H001058,hres19-114,Aye
H001059,hres19-114,Aye
H001048,hres19-114,Aye
H001073,hres19-114,Aye
H001060,hres19-114,Aye
I000056,hres19-114,Aye
J000290,hres19-114,Aye
